Date,Open,High,Low,Close,Volume,Adj Close
2009-08-07,395.70,409.00,367.55,383.90,10725300,372.008
2009-08-06,400.00,401.00,394.00,399.30,8973000,386.931
2009-08-05,403.90,405.90,392.40,401.45,8946600,389.015
2009-08-04,418.00,418.80,398.00,400.80,10968700,388.385
2009-08-03,418.00,418.00,406.50,410.45,4896200,397.736
2009-07-31,428.35,431.00,404.00,410.10,6664700,397.397
2009-07-30,424.60,428.80,414.10,424.00,5922100,410.866
2009-07-29,429.80,434.00,415.20,424.70,5611900,411.544
2009-07-28,426.25,436.20,414.60,429.55,9182700,416.244
2009-07-27,416.10,428.40,416.10,423.50,5618700,410.382
2009-07-24,419.70,425.90,400.15,415.95,9645700,403.065
2009-07-23,870.00,870.00,795.40,814.10,15381900,392.503
2009-07-22,825.10,839.70,799.90,823.00,11560400,396.794
2009-07-21,848.00,864.50,828.65,837.90,6596600,403.978
2009-07-20,841.00,853.00,830.10,849.05,4931500,409.354
2009-07-17,788.10,836.00,788.10,826.25,8683700,398.361
2009-07-16,736.75,800.00,736.75,784.85,5635500,378.401
2009-07-15,784.00,794.00,775.00,780.30,4159600,376.207
2009-07-14,780.20,784.00,763.20,773.30,4694100,372.832
2009-07-13,775.00,781.90,761.20,766.35,3765300,369.481
2009-07-10,796.00,796.00,766.00,777.65,3943300,374.929
2009-07-09,800.10,807.95,787.00,795.70,3238900,383.632
2009-07-08,806.40,809.85,785.20,792.55,3543000,382.113
2009-07-07,785.10,823.60,783.55,812.35,5916500,391.659
2009-07-06,824.00,827.00,771.55,782.95,5669300,377.485
2009-07-03,807.00,822.85,796.90,819.05,2666000,394.89
2009-07-02,827.40,829.35,795.30,803.10,5928200,387.20
2009-07-01,803.15,829.80,800.05,824.25,5744900,397.397
2009-06-30,810.00,813.00,794.10,802.15,5062100,386.742
2009-06-29,818.45,818.45,800.15,807.25,2508600,389.20
2009-06-26,801.00,815.40,795.00,810.10,5396200,390.575
2009-06-25,801.05,813.00,787.30,793.85,9344800,382.74
2009-06-24,799.80,803.40,786.40,798.30,5308900,384.885
2009-06-23,787.70,794.70,751.00,786.40,5992300,379.148
2009-06-22,817.80,817.80,785.10,790.70,5330500,381.221
2009-06-19,807.00,816.90,791.30,807.20,5976200,389.176
2009-06-18,806.60,814.40,793.00,804.85,5122400,388.043
2009-06-17,804.80,825.30,794.00,802.95,7235300,387.127
2009-06-16,806.10,827.90,786.70,809.50,9590000,390.285
2009-06-15,821.00,828.00,810.10,819.45,4880700,395.082
2009-06-12,859.90,863.60,820.10,828.15,8447500,399.277
2009-06-11,834.60,865.90,834.60,854.40,12711400,411.933
2009-06-10,812.50,848.00,807.60,834.60,14308900,402.387
2009-06-09,812.00,816.70,794.20,812.45,7649200,391.708
2009-06-08,811.65,837.00,803.85,813.85,5596800,392.383
2009-06-05,818.00,835.00,806.60,826.75,8519600,398.602
2009-06-04,777.00,819.00,777.00,816.40,6755800,393.612
2009-06-03,784.40,819.00,784.40,798.45,10350200,384.958
2009-06-02,790.00,828.85,790.00,800.40,8197700,385.898
2009-06-01,870.00,870.00,780.00,804.80,17131000,388.019
2009-05-29,810.00,836.00,798.15,820.90,14847800,395.782
2009-05-28,778.00,806.70,765.00,795.90,35213900,383.728
2009-05-27,797.70,797.70,750.00,768.80,31364800,370.662
2009-05-26,817.00,830.00,757.50,771.20,27150200,371.82
2009-05-25,865.00,920.00,786.00,810.35,23715300,390.695
2009-05-22,852.45,865.80,843.90,859.60,9012200,414.44
2009-05-21,858.00,880.00,835.05,852.45,7731600,410.993
2009-05-20,913.90,913.90,840.60,859.65,22778300,414.464
2009-05-19,1020.00,1020.00,890.00,915.10,23911400,441.198
2009-05-18,950.00,1036.00,880.00,1003.20,123500,483.674
2009-05-15,774.90,810.90,765.00,799.85,8352400,385.633
2009-05-14,784.70,784.70,755.40,764.65,7635300,368.662
2009-05-13,788.00,822.00,781.00,795.75,5996100,383.656
2009-05-12,744.00,798.00,740.10,793.80,6493600,382.716
2009-05-11,770.00,782.75,745.00,748.65,5194100,360.948
2009-05-08,780.00,786.65,756.00,768.35,4956700,370.446
2009-05-07,757.50,786.90,757.50,782.55,8903400,377.292
2009-05-06,744.90,771.00,739.65,757.50,9565500,365.214
2009-05-05,794.00,794.00,738.55,750.75,8101400,361.96
2009-05-04,765.35,792.70,750.30,759.25,16647300,366.058
2009-05-01,754.00,754.00,754.00,754.00,000,363.527
2009-04-30,754.00,754.00,754.00,754.00,000,363.527
2009-04-29,755.00,758.00,714.00,752.75,13594200,362.924
2009-04-28,749.90,749.90,713.00,724.35,8870800,349.232
2009-04-27,740.00,756.40,730.20,743.65,6936300,358.537
2009-04-24,706.50,761.70,706.50,749.75,13921900,361.478
2009-04-23,725.00,725.00,688.20,707.90,11279400,341.301
2009-04-22,729.90,729.90,698.00,712.60,9424700,343.567
2009-04-21,670.00,737.00,670.00,719.50,11856800,346.893
2009-04-20,681.60,695.50,666.35,688.20,6195300,331.803
2009-04-17,675.00,692.00,668.20,680.55,11544400,328.114
2009-04-16,689.70,704.90,665.00,667.80,8985800,321.967
2009-04-15,660.00,688.00,652.20,685.05,8563500,330.284
2009-04-14,659.90,659.90,659.90,659.90,000,318.158
2009-04-13,669.00,679.50,652.50,663.30,5996400,319.798
2009-04-10,666.25,666.25,666.25,666.25,000,321.22
2009-04-09,668.00,690.00,660.00,666.05,6822100,321.124
2009-04-08,645.00,672.00,624.35,662.30,11910900,319.316
2009-04-07,663.55,663.55,663.55,663.55,000,319.918
2009-04-06,645.50,671.50,642.05,659.75,8150700,318.086
2009-04-03,636.65,636.65,636.65,636.65,000,306.949
2009-04-02,625.00,649.50,620.65,638.70,9125900,307.937
2009-04-01,626.40,626.40,594.00,614.85,15898400,296.438
2009-03-31,618.45,637.50,613.75,625.75,10583500,301.694
2009-03-30,582.65,618.40,582.65,609.65,6277000,293.931
2009-03-27,625.10,635.85,609.00,621.85,8226800,299.813
2009-03-26,592.00,625.00,583.65,621.85,13947800,299.813
2009-03-25,595.00,607.00,582.20,591.00,9503100,284.94
2009-03-24,599.95,621.70,595.70,603.70,9174900,291.063
2009-03-23,572.00,600.00,568.40,593.20,11403300,286.00
2009-03-20,570.00,573.00,553.00,569.40,7989400,274.526
2009-03-19,574.25,575.90,564.75,570.70,6612100,275.152
2009-03-18,574.75,578.70,557.00,569.75,18630500,274.694
2009-03-17,575.00,584.80,564.50,571.55,8452500,275.562
2009-03-16,562.00,576.80,559.50,571.30,12506700,275.442
2009-03-13,558.70,569.90,545.05,557.65,29439500,268.86
2009-03-12,623.70,623.70,541.10,548.45,29749700,264.425
2009-03-11,589.00,589.00,589.00,589.00,000,283.975
2009-03-10,589.00,589.00,589.00,589.00,000,283.975
2009-03-09,590.20,600.70,582.05,587.75,4340300,283.373
2009-03-06,583.00,605.50,570.05,602.25,6611100,290.364
2009-03-05,607.00,607.00,575.00,589.75,8657500,284.337
2009-03-04,604.00,607.00,589.10,600.65,6897600,289.592
2009-03-03,624.85,624.85,594.35,601.15,9854600,289.833
2009-03-02,632.70,632.70,612.00,616.80,7417700,297.379
2009-02-27,647.70,647.70,625.05,638.50,6527000,307.841
2009-02-26,642.00,660.00,631.35,652.20,7924300,314.446
2009-02-25,642.00,660.00,636.35,640.75,7011700,308.926
2009-02-24,631.00,642.00,627.00,636.65,3625800,306.949
2009-02-23,650.50,650.50,650.50,650.50,000,313.626
2009-02-20,631.00,651.45,631.00,642.70,3839200,309.866
2009-02-19,637.20,651.10,636.25,648.45,4616500,312.638
2009-02-18,628.00,651.70,626.50,640.85,5257000,308.974
2009-02-17,628.00,637.20,624.00,632.65,8845300,305.02
2009-02-16,651.75,651.75,628.10,637.75,6599900,307.479
2009-02-13,658.80,665.00,643.55,651.75,6660800,314.229
2009-02-12,670.00,674.50,645.00,650.85,5771200,313.795
2009-02-11,650.15,679.00,645.00,673.45,4499500,324.691
2009-02-10,662.80,667.00,648.10,663.55,5649400,319.918
2009-02-09,648.90,669.00,639.20,665.75,3681900,320.979
2009-02-06,635.00,649.40,632.10,647.05,4150300,311.963
2009-02-05,646.00,646.00,618.00,628.65,4536200,303.092
2009-02-04,633.05,640.00,626.20,634.30,5929500,305.816
2009-02-03,623.00,636.95,613.80,625.00,5294500,301.332
2009-02-02,629.70,629.70,607.05,615.80,6691700,296.896
2009-01-30,620.00,636.00,612.20,633.95,6482700,305.647
2009-01-29,665.00,665.00,620.30,627.40,12634900,302.489
2009-01-28,651.60,660.00,635.20,652.15,10515500,314.422
2009-01-27,615.65,649.90,614.50,647.40,9260600,312.132
2009-01-26,614.50,614.50,614.50,614.50,000,296.27
2009-01-23,615.00,625.00,603.25,613.15,6486300,295.619
2009-01-22,585.00,623.70,580.00,619.20,16329100,298.536
2009-01-21,553.35,608.70,553.35,583.05,10035100,281.107
2009-01-20,637.00,637.00,610.00,616.35,6064800,297.162
2009-01-19,634.00,653.80,630.00,646.85,4089800,311.867
2009-01-16,616.80,639.00,608.00,634.75,6329700,306.033
2009-01-15,615.00,615.00,584.00,603.65,8543900,291.039
2009-01-14,619.70,635.00,610.00,622.75,7588500,300.247
2009-01-13,620.05,629.00,593.85,607.05,9810800,292.678
2009-01-12,632.30,637.30,608.15,623.85,8222700,300.778
2009-01-09,646.00,654.00,607.65,638.90,14692000,308.034
2009-01-08,648.85,648.85,648.85,648.85,000,312.831
2009-01-07,665.90,668.90,612.00,650.00,15151400,313.385
2009-01-06,699.40,699.40,651.25,657.00,15812000,316.76
2009-01-05,710.25,714.00,677.25,685.65,10988800,330.573
2009-01-02,721.55,722.00,699.00,704.90,7764900,339.854
2009-01-01,715.00,725.00,708.30,719.95,3364900,347.11
2008-12-31,724.95,728.95,711.50,715.50,3876900,344.965
2008-12-30,718.00,734.00,705.00,722.60,4337100,348.388
2008-12-29,689.90,716.90,665.00,712.05,2893400,343.302
2008-12-26,699.90,699.90,678.40,686.40,3519400,330.935
2008-12-25,695.25,695.25,695.25,695.25,000,335.202
2008-12-24,709.00,717.00,680.15,689.40,11371700,332.381
2008-12-23,728.70,728.70,701.25,710.85,5521900,342.723
2008-12-22,730.90,733.00,712.20,722.10,4798700,348.147
2008-12-19,719.90,732.00,700.10,721.70,7374900,347.954
2008-12-18,722.80,722.80,698.15,710.15,11767800,342.386
2008-12-17,758.00,758.00,703.60,709.25,6781100,341.952
2008-12-16,744.85,749.90,724.25,744.80,5418700,359.091
2008-12-15,749.80,749.80,725.30,737.40,5030000,355.524
2008-12-12,735.00,735.00,710.05,723.50,9451600,348.822
2008-12-11,721.10,749.70,716.05,742.40,10037000,357.934
2008-12-10,711.00,740.00,707.00,735.80,11542900,354.752
2008-12-09,703.00,703.00,703.00,703.00,000,338.938
2008-12-08,688.80,716.90,678.00,701.25,8751100,338.095
2008-12-05,680.00,696.00,660.00,664.80,5962800,320.521
2008-12-04,669.00,690.00,654.10,685.70,8928000,330.597
2008-12-03,693.70,693.70,646.50,664.00,9923600,320.135
2008-12-02,640.00,675.00,622.00,670.85,9472500,323.438
2008-12-01,677.70,694.85,645.25,650.70,9133500,313.723
2008-11-28,635.00,677.80,630.00,671.05,15108700,323.534
2008-11-27,655.00,655.00,655.00,655.00,000,315.796
2008-11-26,637.00,658.70,624.10,653.00,8628200,314.832
2008-11-25,659.90,665.00,617.70,627.80,8759800,302.682
2008-11-24,615.00,647.80,597.05,637.80,9239000,307.503
2008-11-21,585.00,630.50,581.10,618.85,10245000,298.367
2008-11-20,597.30,599.70,576.50,592.05,9956800,285.446
2008-11-19,633.40,639.10,602.15,612.35,14202100,295.233
2008-11-18,631.25,660.00,615.60,622.90,10038300,300.32
2008-11-17,659.70,674.00,620.05,664.40,7463400,320.328
2008-11-14,640.00,673.70,634.20,647.50,12491300,312.18
2008-11-13,634.95,634.95,634.95,634.95,000,306.129
2008-11-12,650.00,674.10,610.10,631.95,9959300,304.683
2008-11-11,719.35,719.35,651.10,659.45,8646700,317.941
2008-11-10,661.00,724.80,660.00,711.65,5641200,343.109
2008-11-07,634.00,659.80,620.00,648.05,8909400,312.445
2008-11-06,678.00,678.00,618.80,639.40,11020200,308.275
2008-11-05,740.20,748.00,681.00,685.35,8975400,330.429
2008-11-04,712.35,731.00,662.55,716.95,10934000,345.664
2008-11-03,690.00,700.50,664.00,691.50,6978500,333.394
2008-10-31,638.65,667.00,597.10,653.75,20106600,315.193
2008-10-30,622.00,622.00,622.00,622.00,000,299.886
2008-10-29,655.90,655.90,576.45,616.45,18224500,297.21
2008-10-28,600.00,615.00,592.65,610.00,1267800,294.10
2008-10-27,549.40,589.85,483.00,564.60,15522400,272.211
2008-10-24,605.00,605.00,505.00,537.10,15134400,258.953
2008-10-23,649.70,649.70,607.90,615.05,11773900,296.535
2008-10-22,714.40,714.40,660.00,666.25,10156400,321.22
2008-10-21,716.65,742.00,672.00,724.35,8716200,349.232
2008-10-20,787.60,787.60,675.00,708.10,11957300,341.397
2008-10-17,755.00,768.00,666.65,677.15,10104700,326.475
2008-10-16,709.65,754.00,653.35,730.65,10813100,352.269
2008-10-15,758.70,758.70,695.20,714.85,11521300,344.652
2008-10-14,764.90,784.85,752.00,766.60,10847000,369.602
2008-10-13,748.45,757.90,692.10,739.85,8739400,356.705
2008-10-10,700.00,712.70,649.30,692.30,24047700,333.779
2008-10-09,735.00,735.00,735.00,735.00,000,354.366
2008-10-08,734.70,742.00,705.05,733.35,11743400,353.571
2008-10-07,760.00,768.00,733.15,748.25,10160100,360.755
2008-10-06,762.00,762.00,714.15,727.75,10757300,350.871
2008-10-03,799.70,799.70,743.10,756.30,8401700,364.636
2008-10-02,788.50,788.50,788.50,788.50,000,380.16
2008-10-01,819.00,819.00,752.25,790.70,5580300,381.221
2008-09-30,745.00,799.00,651.00,784.85,13858100,378.401
2008-09-29,777.00,777.00,709.20,750.25,13186300,361.719
2008-09-26,799.85,799.85,767.55,776.00,7470100,374.134
2008-09-25,800.50,825.00,778.15,790.90,14625900,381.318
2008-09-24,800.00,814.70,779.15,810.55,6278300,390.791
2008-09-23,800.00,802.40,780.10,792.65,7163700,382.161
2008-09-22,815.00,815.00,799.05,808.80,7119500,389.948
2008-09-19,795.00,819.70,776.65,805.85,25872000,388.525
2008-09-18,749.90,769.80,699.00,761.25,25015500,367.022
2008-09-17,779.40,779.40,751.25,770.15,7841700,371.313
2008-09-16,760.00,783.90,728.25,774.10,11946200,373.218
2008-09-15,765.00,771.90,740.00,765.00,8671300,368.83
2008-09-12,777.00,789.00,745.00,778.85,8606900,375.508
2008-09-11,809.00,810.00,774.15,776.95,12596300,374.592
2008-09-10,829.00,834.90,809.50,812.00,5414800,391.491
2008-09-09,825.00,839.70,811.00,836.90,4407100,403.496
2008-09-08,834.00,834.00,813.60,819.80,4602100,395.251
2008-09-05,824.70,824.70,798.15,803.40,6465200,387.344
2008-09-04,840.00,840.00,815.05,825.80,5907700,398.144
2008-09-03,835.05,835.05,835.05,835.05,000,402.604
2008-09-02,848.70,848.70,805.70,834.65,4067300,402.411
2008-09-01,837.00,837.00,810.25,816.20,3234200,393.516
2008-08-29,810.20,843.65,807.00,837.50,5610000,403.785
2008-08-28,821.00,822.90,796.35,804.50,7765800,387.875
2008-08-27,813.90,813.90,795.00,804.85,4461300,388.043
2008-08-26,791.25,812.90,791.25,808.80,3496900,389.948
2008-08-25,812.00,823.80,812.00,816.50,2700300,393.66
2008-08-22,807.70,816.40,791.70,809.70,2713300,390.382
2008-08-21,814.70,816.70,796.30,799.25,2126200,385.343
2008-08-20,796.00,819.00,792.85,816.00,5127600,393.419
2008-08-19,814.90,814.90,782.10,791.90,5226700,381.80
2008-08-18,828.80,828.80,800.90,809.10,3609600,390.092
2008-08-15,817.00,817.00,817.00,817.00,000,393.901
2008-08-14,820.15,834.40,810.50,818.60,4840700,394.673
2008-08-13,819.95,828.10,812.10,820.85,3336900,395.757
2008-08-12,858.00,858.00,818.40,823.25,5582300,396.915
2008-08-11,864.00,864.00,842.10,845.55,3937600,407.666
2008-08-08,864.95,864.95,832.10,840.85,3697400,405.40
2008-08-07,867.00,867.00,836.60,849.35,8269600,409.498
2008-08-06,850.00,886.90,848.10,869.40,10955100,419.165
2008-08-05,775.00,845.15,775.00,840.10,5091500,405.038
2008-08-04,814.90,824.70,805.15,816.00,3629500,393.419
2008-08-01,789.90,824.70,770.60,820.15,9248100,395.42
2008-07-31,825.00,825.00,788.10,798.70,10209600,385.078
2008-07-30,839.70,839.70,785.00,809.90,6365600,390.478
2008-07-29,796.00,796.00,763.05,777.90,6060800,375.05
2008-07-28,702.55,815.00,702.55,795.15,5564000,383.367
2008-07-25,779.70,819.30,775.15,796.85,5617500,384.186
2008-07-24,836.00,861.95,790.60,799.65,16974200,385.536
2008-07-23,801.00,828.00,785.15,816.20,13224100,393.516
2008-07-22,762.25,820.00,762.25,778.20,9958100,375.195
2008-07-21,806.20,828.90,773.25,798.55,6834300,385.006
2008-07-18,799.60,813.00,733.00,803.10,11230700,387.20
2008-07-17,759.00,762.80,741.25,749.45,9618600,361.333
2008-07-16,712.75,736.90,700.00,730.95,7454600,352.414
2008-07-15,718.90,736.00,695.35,710.05,5368400,342.337
2008-07-14,721.25,751.45,721.25,735.85,4519100,354.776
2008-07-11,749.95,769.70,735.00,744.90,6212000,359.14
2008-07-10,746.50,757.90,730.00,741.75,8032300,357.621
2008-07-09,725.00,757.70,723.50,746.40,7101000,359.863
2008-07-08,721.00,721.00,695.00,711.05,5896600,342.819
2008-07-07,672.55,754.00,672.55,727.65,4128400,350.823
2008-07-04,707.75,725.90,702.20,717.15,6853400,345.76
2008-07-03,745.50,745.50,699.20,707.75,8865000,341.228
2008-07-02,739.70,759.00,691.25,742.30,14521100,357.886
2008-07-01,739.85,739.85,687.90,706.90,9486200,340.819
2008-06-30,757.80,757.80,716.00,721.25,4286700,347.737
2008-06-27,757.90,757.90,718.50,747.95,12559800,360.61
2008-06-26,787.00,787.00,755.00,769.45,8281000,370.976
2008-06-25,744.95,787.80,730.10,779.90,6154100,376.014
2008-06-24,775.00,775.00,741.10,750.70,5986300,361.936
2008-06-23,759.00,771.00,735.00,758.75,8675100,365.817
2008-06-20,808.60,808.60,754.95,765.70,7136700,369.168
2008-06-19,820.00,820.00,793.50,805.35,6052700,388.284
2008-06-18,859.90,859.90,805.20,812.05,5710400,391.515
2008-06-17,821.25,839.95,821.25,832.55,3283600,401.398
2008-06-16,850.00,850.00,818.00,840.35,6025500,405.159
2008-06-13,802.35,823.50,802.35,816.40,3764400,393.612
2008-06-12,801.00,822.80,769.00,820.05,8786900,395.372
2008-06-11,775.90,822.90,761.30,806.90,9160300,389.032
2008-06-10,781.00,789.85,760.00,776.30,9620700,374.278
2008-06-09,809.70,809.70,750.00,781.30,12171000,376.689
2008-06-06,832.00,836.00,797.05,802.00,7880300,386.669
2008-06-05,810.35,831.10,775.10,822.55,12921900,396.577
2008-06-04,842.00,855.00,801.00,810.35,9739000,390.695
2008-06-03,860.00,868.65,833.25,841.40,9133200,405.665
2008-06-02,880.00,887.50,865.00,877.45,3762200,423.046
2008-05-30,866.00,879.90,854.00,875.95,2995300,422.323
2008-05-29,890.10,896.80,842.90,858.45,8074200,413.886
2008-05-28,841.25,886.70,841.25,884.25,5928900,426.325
2008-05-27,833.35,872.95,833.35,862.75,5600500,415.959
2008-05-26,860.00,874.00,852.55,863.45,6991100,416.296
2008-05-23,820.00,845.00,815.00,837.65,7221800,403.857
2008-05-22,820.00,824.90,810.10,817.70,4503000,394.239
2008-05-21,824.00,828.90,815.00,822.45,3906700,396.529
2008-05-20,850.00,850.00,805.00,829.60,8931300,399.976
2008-05-19,849.00,849.00,849.00,849.00,000,409.329
2008-05-16,864.70,864.70,840.25,852.45,7324800,410.993
2008-05-15,849.00,861.40,840.75,856.20,8789900,412.801
2008-05-14,820.00,850.00,815.00,848.85,7461200,409.257
2008-05-13,842.00,845.90,815.15,820.05,10643700,395.372
2008-05-12,825.25,846.70,820.05,837.95,5649700,404.002
2008-05-09,802.00,860.00,802.00,841.80,13087200,405.858
2008-05-08,810.00,835.00,805.20,829.20,10824100,399.783
2008-05-07,850.00,850.00,798.00,816.15,20873300,393.491
2008-05-06,905.00,979.80,840.00,846.35,17802500,408.052
2008-05-05,908.00,909.75,885.40,893.95,5304500,431.001
2008-05-02,900.00,917.85,888.55,900.25,6293700,434.039
2008-05-01,895.70,895.70,895.70,895.70,000,431.845
2008-04-30,910.00,918.20,890.05,898.25,8589900,433.074
2008-04-29,920.15,929.00,898.35,901.20,7454300,434.497
2008-04-28,925.00,950.00,911.60,928.05,12063900,447.442
2008-04-25,852.00,939.85,845.00,922.40,16991600,444.718
2008-04-24,848.20,872.35,835.35,843.00,6444100,406.437
2008-04-23,879.85,879.85,837.30,845.05,5633800,407.425
2008-04-22,865.00,867.95,847.00,856.00,4598900,412.704
2008-04-21,830.00,869.95,825.00,855.90,5606900,412.656
2008-04-18,820.45,820.45,820.45,820.45,000,395.565
2008-04-17,817.00,828.00,807.25,823.40,4892000,396.987
2008-04-16,838.00,841.20,795.00,807.55,5670700,389.345
2008-04-15,801.25,842.95,789.50,816.70,5403700,393.757
2008-04-14,815.00,815.00,815.00,815.00,000,392.937
2008-04-11,804.00,818.90,798.00,805.10,3938800,388.164
2008-04-10,821.90,821.90,790.10,798.65,5794100,385.054
2008-04-09,828.45,829.00,812.25,821.90,3117500,396.264
2008-04-08,819.00,834.00,797.70,828.45,4662800,399.422
2008-04-07,790.00,832.95,778.30,818.80,4510800,394.769
2008-04-04,815.00,827.90,778.95,783.90,4980500,377.943
2008-04-03,824.00,829.00,808.00,819.70,4107200,395.203
2008-04-02,817.00,839.00,815.20,823.10,4767000,396.842
2008-04-01,830.00,837.00,795.10,803.10,5790200,387.20
2008-03-31,825.70,839.90,807.05,826.25,4171500,398.361
2008-03-28,827.00,845.00,801.35,828.05,7276100,399.229
2008-03-27,801.15,833.00,776.25,827.00,8416700,398.723
2008-03-26,835.00,847.00,794.25,803.70,6386700,387.489
2008-03-25,810.75,846.50,808.00,833.60,6340500,401.905
2008-03-24,799.00,808.00,776.10,800.40,4702300,385.898
2008-03-21,775.20,775.20,775.20,775.20,000,373.748
2008-03-20,775.20,775.20,775.20,775.20,000,373.748
2008-03-19,774.70,796.00,764.60,777.75,6979400,374.978
2008-03-18,731.25,775.00,731.25,758.55,10098500,365.721
2008-03-17,730.00,759.70,706.20,742.60,5518500,358.031
2008-03-14,780.65,785.00,741.15,752.90,7342200,362.997
2008-03-13,800.00,811.00,760.20,780.65,4365400,376.376
2008-03-12,800.00,822.70,792.25,818.00,5840900,394.383
2008-03-11,796.00,796.00,768.05,788.15,6423500,379.992
2008-03-10,749.95,828.00,733.20,805.20,9219500,388.212
2008-03-07,740.00,769.70,730.10,751.10,15235500,362.129
2008-03-06,749.50,749.50,749.50,749.50,000,361.357
2008-03-05,760.00,764.75,740.10,751.05,6447300,362.105
2008-03-04,793.00,798.00,751.00,766.90,5844400,369.746
2008-03-03,809.75,809.75,780.00,792.25,4503900,381.968
2008-02-29,848.00,848.00,806.25,826.25,6884300,398.361
2008-02-28,843.80,850.00,832.50,846.15,4974400,407.955
2008-02-27,847.80,857.00,834.50,841.75,5429600,405.834
2008-02-26,861.25,861.25,832.00,839.30,6884400,404.653
2008-02-25,869.00,869.00,833.05,850.20,6744800,409.908
2008-02-22,860.00,868.00,846.90,851.10,3163300,410.342
2008-02-21,872.50,883.15,853.00,868.95,2787000,418.948
2008-02-20,868.00,879.00,860.00,867.20,3257800,418.104
2008-02-19,889.00,893.95,875.00,888.70,2973500,428.47
2008-02-18,892.00,894.00,863.15,879.75,2435200,424.155
2008-02-15,853.25,889.80,853.25,880.60,2865900,424.565
2008-02-14,880.00,900.00,866.00,877.10,3753400,422.877
2008-02-13,884.75,884.75,822.00,858.80,3716100,414.054
2008-02-12,820.00,870.00,820.00,858.80,4833300,414.054
2008-02-11,881.00,944.70,825.00,848.20,6892500,408.944
2008-02-08,874.00,890.00,850.00,882.95,2569000,425.698
2008-02-07,905.00,917.00,851.10,864.50,3693700,416.802
2008-02-06,900.05,904.70,870.15,899.25,5516100,433.557
2008-02-05,935.00,946.50,910.00,935.00,4717700,450.793
2008-02-04,944.70,944.70,872.55,923.00,5928200,445.007
2008-02-01,862.00,924.00,851.25,909.45,5105500,438.474
2008-01-31,862.00,896.00,850.00,858.85,10492700,414.078
2008-01-30,860.00,869.00,845.20,860.00,6623200,414.633
2008-01-29,898.00,898.00,845.00,850.55,7269300,410.077
2008-01-28,899.95,899.95,845.00,869.10,4869800,419.02
2008-01-25,860.00,924.85,845.00,915.10,5933700,441.198
2008-01-24,841.00,869.00,831.25,851.75,5841300,410.655
2008-01-23,855.00,1010.90,811.00,848.05,6928700,408.871
2008-01-22,810.00,899.80,701.00,842.45,11740700,406.171
2008-01-21,888.00,890.00,802.20,829.00,8568000,399.687
2008-01-18,865.10,890.00,855.00,873.05,6489700,420.925
2008-01-17,865.00,896.40,847.00,871.95,10076700,420.394
2008-01-16,845.00,876.00,820.25,865.55,15892600,417.309
2008-01-15,910.00,914.00,845.00,857.80,21307600,413.572
2008-01-14,911.35,970.00,902.90,907.35,11043100,437.462
2008-01-11,970.00,983.00,937.00,964.85,5192200,465.184
2008-01-10,978.00,978.00,955.30,967.45,5465900,466.438
2008-01-09,983.00,983.00,954.05,974.15,5276600,469.668
2008-01-08,956.85,980.50,942.05,975.90,7731200,470.512
2008-01-07,940.00,947.80,925.00,937.05,5159600,451.781
2008-01-04,954.80,958.90,941.00,948.35,4055100,457.229
2008-01-03,955.00,964.85,939.10,949.10,4594100,457.591
2008-01-02,970.00,982.70,952.00,966.25,4765500,465.859
2008-01-01,1000.00,1000.00,963.15,967.60,2654400,466.51
2007-12-31,987.70,1023.40,960.00,996.40,8973500,480.396
2007-12-28,955.00,973.70,934.10,941.40,5036600,453.878
2007-12-27,995.00,995.00,948.20,965.40,7695700,465.45
2007-12-26,959.00,990.00,951.00,983.45,4079000,474.152
2007-12-25,962.70,962.70,962.70,962.70,000,464.148
2007-12-24,925.00,985.00,920.00,972.20,6915500,468.728
2007-12-21,925.00,925.00,925.00,925.00,000,445.971
2007-12-20,905.80,929.40,902.00,918.95,4629400,443.055
2007-12-19,924.00,925.00,901.00,905.80,6564200,436.714
2007-12-18,910.00,927.85,905.00,910.00,4618500,438.739
2007-12-17,949.90,950.00,894.05,904.80,8893200,436.232
2007-12-14,982.80,999.00,945.00,954.30,6186300,460.098
2007-12-13,1062.00,1062.00,983.00,988.15,7831500,476.418
2007-12-12,1001.55,1069.70,987.00,1058.75,6623800,510.456
2007-12-11,978.00,1043.50,975.00,1036.15,9993300,499.56
2007-12-10,965.00,989.40,955.00,973.20,5084300,469.21
2007-12-07,955.00,995.90,948.15,958.75,13437700,462.243
2007-12-06,924.00,952.30,920.00,940.65,9370300,453.517
2007-12-05,918.00,924.90,907.60,920.45,6550400,443.778
2007-12-04,930.00,938.00,913.05,916.85,2843900,442.042
2007-12-03,941.00,950.00,917.20,923.95,3349100,445.465
2007-11-30,916.05,949.90,915.25,939.50,4630500,452.962
2007-11-29,925.00,930.00,898.15,914.75,8709800,441.03
2007-11-28,920.00,932.00,904.05,910.05,4291800,438.764
2007-11-27,968.40,968.40,911.00,915.85,6606300,441.56
2007-11-26,928.00,952.00,925.00,946.95,4237100,456.554
2007-11-23,918.00,925.00,905.15,917.55,4230000,442.38
2007-11-22,880.00,916.00,862.00,906.45,4130100,437.028
2007-11-21,905.00,917.00,881.00,900.10,11701400,433.966
2007-11-20,896.90,910.50,889.00,905.00,6753200,436.329
2007-11-19,943.00,943.00,902.25,908.60,2626800,438.064
2007-11-16,894.00,917.90,890.10,912.95,4227600,440.162
2007-11-15,865.00,921.85,865.00,902.05,9047200,434.906
